attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_utilization_ratio,total_trans_amt_avg
0,39,F,2,High School,Married,$60K - $80K,Blue,27,6,1,3,9347,1988,1.173,1.091,0.213,47
0,30,M,2,College,Divorced,$40K - $60K,Blue,22,3,3,4,3143,1075,0.643,0.629,0.342,44
0,46,M,4,Doctorate,Married,$80K - $120K,Blue,39,3,3,1,5106,1539,0.907,0.609,0.301,51
0,39,M,2,College,Married,$60K - $80K,Blue,31,6,3,2,9871,1061,0.545,0.478,0.107,49
0,53,F,1,College,Married,$40K - $60K,Blue,43,4,4,2,1525,1411,0.66,0.958,0.925,40
0,34,M,1,Uneducated,Married,$120K +,Blue,36,6,2,1,19630,1251,1.399,0.696,0.064,58
0,54,F,0,Graduate,Divorced,Less than $40K,Silver,36,4,3,1,12547,1378,1.12,0.75,0.11,60
0,54,M,3,High School,Single,$80K - $120K,Blue,36,4,1,3,17686,0,0.733,0.533,0.0,44
0,39,M,2,Uneducated,Married,$60K - $80K,Blue,28,6,3,5,3257,2517,0.539,0.591,0.773,43
0,36,F,3,Graduate,Married,Less than $40K,Blue,28,4,3,2,4824,2517,0.838,0.391,0.522,47
0,38,M,3,High School,Married,$40K - $60K,Blue,32,6,6,2,8603,1046,0.826,0.739,0.122,43
0,45,M,4,High School,Married,$60K - $80K,Blue,36,6,1,1,11498,1577,0.756,0.489,0.137,57
0,28,F,0,Graduate,Divorced,Less than $40K,Blue,23,5,1,3,3818,584,0.7,0.706,0.153,33
0,37,F,1,High School,Single,$60K - $80K,Blue,36,6,2,2,16594,1931,0.702,0.808,0.116,45
0,57,M,0,Graduate,Married,$40K - $60K,Blue,48,4,2,2,5387,2047,0.579,0.5,0.38,42
0,48,F,4,Graduate,Married,Less than $40K,Blue,36,5,1,1,2930,773,0.661,0.909,0.264,73
0,33,M,0,Graduate,Single,$40K - $60K,Blue,36,6,1,1,10023,504,0.942,0.625,0.05,44
0,38,M,1,Uneducated,Married,$60K - $80K,Blue,25,6,2,3,9303,1599,1.408,0.542,0.172,61
0,36,M,3,High School,Married,$60K - $80K,Blue,36,4,2,2,2956,2411,0.971,0.824,0.816,61
0,37,M,2,High School,Married,$60K - $80K,Blue,30,4,1,2,2218,1266,0.709,0.568,0.571,33
0,36,M,1,Doctorate,Married,$80K - $120K,Blue,26,6,2,1,9959,0,0.57,0.783,0.0,49
0,54,F,3,Uneducated,Married,$40K - $60K,Blue,49,5,3,2,5335,1373,0.558,0.611,0.257,49
0,52,M,1,Graduate,Married,$60K - $80K,Blue,43,3,3,2,7187,2014,0.649,0.733,0.28,44
0,53,F,1,Graduate,Married,Less than $40K,Blue,39,5,2,4,2590,1564,0.386,0.6,0.604,29
0,27,F,1,High School,Single,Less than $40K,Blue,19,4,1,3,4255,1748,0.516,0.541,0.411,39
0,32,F,0,High School,Married,Less than $40K,Blue,26,6,2,3,2778,2312,0.727,1.062,0.832,50
0,57,M,4,Graduate,Married,$120K +,Blue,51,4,3,1,10711,1970,0.71,1.417,0.184,40
1,58,M,2,Uneducated,Single,$120K +,Blue,46,2,3,4,16163,0,0.542,0.778,0.0,45
0,54,F,2,High School,Married,Less than $40K,Blue,45,6,1,1,2513,1126,0.324,0.25,0.448,48
0,45,M,3,Graduate,Divorced,$60K - $80K,Blue,37,4,1,1,3291,1607,1.26,0.652,0.488,52
0,36,F,2,Post-Graduate,Divorced,Less than $40K,Blue,25,5,2,4,8917,1091,1.152,0.86,0.122,41
0,39,F,2,Graduate,Married,$40K - $60K,Blue,29,3,5,2,4955,1157,0.896,0.727,0.234,48
0,39,F,1,Graduate,Married,$40K - $60K,Blue,30,6,1,2,2909,1274,0.593,0.3,0.438,58
0,34,M,3,High School,Single,$80K - $120K,Silver,21,6,4,3,34516,2517,0.791,0.923,0.073,38
0,54,F,2,Uneducated,Married,$40K - $60K,Blue,43,5,1,1,1438,0,0.531,0.783,0.0,41
0,54,M,2,High School,Married,$80K - $120K,Blue,49,3,1,4,14015,2065,0.704,0.633,0.147,38
0,36,M,2,Graduate,Married,$60K - $80K,Blue,28,6,2,2,2540,1402,1.127,0.794,0.552,39
0,37,M,2,High School,Divorced,$120K +,Blue,24,4,2,2,3497,1665,0.627,0.564,0.476,38
0,27,M,0,Uneducated,Married,$40K - $60K,Blue,15,4,3,4,3682,0,0.685,0.75,0.0,52
0,55,F,4,Graduate,Single,Less than $40K,Blue,41,6,2,1,4430,1543,0.752,0.628,0.348,48
0,26,M,0,High School,Single,$60K - $80K,Blue,16,5,3,2,3877,0,0.773,0.833,0.0,74
0,56,M,1,Graduate,Married,$60K - $80K,Blue,36,3,2,3,15124,1974,0.826,0.571,0.131,42
0,58,F,2,Graduate,Married,Less than $40K,Blue,53,5,3,1,7712,962,0.418,0.062,0.125,46
0,42,F,2,Graduate,Divorced,$60K - $80K,Blue,34,5,2,2,19373,1142,0.655,0.455,0.059,37
0,30,M,1,College,Single,$60K - $80K,Blue,13,3,3,3,21590,2517,0.813,0.795,0.117,36
0,38,M,1,High School,Married,$60K - $80K,Blue,32,4,2,1,3657,1687,1.357,0.833,0.461,50
0,47,F,2,Uneducated,Divorced,$60K - $80K,Silver,35,3,1,4,32444,1843,1.127,0.622,0.057,62
0,33,F,1,Graduate,Single,$40K - $60K,Blue,24,5,1,2,5830,1665,0.684,0.714,0.286,37
1,54,F,2,Post-Graduate,Married,Less than $40K,Blue,47,3,4,3,1438,0,1.053,0.375,0.0,52
0,65,F,1,Graduate,Single,$60K - $80K,Blue,55,5,2,4,6463,1660,0.995,1.722,0.257,47
0,33,M,2,High School,Single,$60K - $80K,Blue,23,4,2,1,2400,0,1.064,0.892,0.0,38
0,44,F,1,Doctorate,Divorced,Less than $40K,Blue,39,5,2,4,2311,1830,1.289,1.357,0.792,51
0,57,F,3,Graduate,Married,$40K - $60K,Blue,48,4,2,2,3585,1244,0.507,0.85,0.347,36
0,34,M,3,Uneducated,Married,$80K - $120K,Blue,25,6,3,2,9131,916,0.863,0.565,0.1,52
0,63,F,0,Uneducated,Single,$40K - $60K,Blue,56,3,6,4,1438,0,0.864,0.578,0.0,51
0,37,F,3,High School,Single,Less than $40K,Blue,31,5,1,3,1438,0,0.79,0.692,0.0,31
0,39,M,2,Post-Graduate,Married,$60K - $80K,Blue,36,6,3,2,5471,2056,0.465,0.704,0.376,43
0,39,M,2,High School,Married,$80K - $120K,Blue,34,6,3,3,8823,1541,1.06,1.0,0.175,61
0,55,M,1,Graduate,Married,$60K - $80K,Blue,44,6,2,4,2173,1520,0.652,0.529,0.699,57
1,37,M,2,Graduate,Single,$120K +,Blue,25,3,3,0,5616,0,0.995,0.476,0.0,50
0,57,M,1,Doctorate,Married,$80K - $120K,Blue,51,5,2,2,8571,1616,0.6,0.647,0.189,49
0,45,F,2,Graduate,Divorced,Less than $40K,Blue,36,6,6,3,2803,0,0.565,0.732,0.0,47
0,53,M,4,Graduate,Married,$80K - $120K,Blue,36,3,2,2,3924,2517,0.511,0.667,0.641,47
0,37,M,2,Graduate,Single,$60K - $80K,Blue,23,6,1,2,5663,1149,0.767,0.794,0.203,41
0,60,F,0,Uneducated,Married,Less than $40K,Blue,49,3,1,2,3955,2000,0.425,0.483,0.506,36
0,29,F,0,Uneducated,Single,Less than $40K,Blue,23,5,3,4,7997,0,0.935,0.806,0.0,39
0,56,F,4,Uneducated,Married,Less than $40K,Blue,36,4,1,5,3652,1351,0.836,0.625,0.37,40
0,37,M,2,Graduate,Married,$80K - $120K,Blue,27,4,2,1,12702,2008,0.51,0.667,0.158,49
0,43,M,1,High School,Married,$60K - $80K,Blue,23,4,3,2,7189,1550,0.538,0.368,0.216,37
0,58,M,1,Graduate,Married,$80K - $120K,Blue,42,4,3,1,12421,2517,0.73,0.69,0.203,39
0,29,F,0,Post-Graduate,Divorced,Less than $40K,Blue,17,3,2,4,2585,2008,1.266,0.622,0.777,48
0,38,M,2,High School,Married,$120K +,Blue,29,4,1,2,2818,1656,1.404,0.957,0.588,64
1,65,M,1,College,Single,Less than $40K,Blue,36,3,4,4,2351,0,0.881,0.591,0.0,45
0,62,F,1,Graduate,Married,Less than $40K,Blue,49,4,2,2,3143,2517,0.625,0.923,0.801,52
0,53,M,1,Graduate,Divorced,$80K - $120K,Blue,42,5,5,4,6514,978,0.843,0.658,0.15,48
0,26,F,0,Graduate,Single,$40K - $60K,Blue,17,5,3,3,3119,1328,0.722,0.512,0.426,44
1,46,F,3,High School,Single,Less than $40K,Silver,39,1,0,4,13092,1962,0.686,0.25,0.15,37
0,51,F,1,College,Married,$40K - $60K,Blue,44,4,2,1,1438,0,0.803,0.511,0.0,32
0,39,M,2,Uneducated,Married,Less than $40K,Blue,34,4,2,4,3702,1118,1.04,0.778,0.302,40
0,51,F,1,High School,Married,$60K - $80K,Blue,36,3,2,3,9095,2517,0.37,0.421,0.277,49
0,59,M,2,High School,Married,$40K - $60K,Blue,50,6,3,2,2701,1572,0.475,0.5,0.582,40
0,56,M,3,Graduate,Married,$40K - $60K,Blue,45,6,2,4,1813,1387,0.406,0.231,0.765,45
0,56,F,2,Graduate,Married,$60K - $80K,Blue,36,3,3,2,5335,996,0.469,0.433,0.187,33
0,31,M,1,Graduate,Married,$40K - $60K,Blue,20,6,2,5,2469,1695,0.842,0.333,0.687,44
0,37,M,0,High School,Divorced,$40K - $60K,Blue,36,3,1,5,3091,0,0.665,0.548,0.0,39
0,36,M,2,High School,Single,$40K - $60K,Blue,32,3,5,2,2683,1533,0.821,0.659,0.571,32
0,26,F,1,High School,Single,$60K - $80K,Blue,15,3,4,3,5464,0,0.7,0.484,0.0,53
0,61,F,0,Graduate,Married,Less than $40K,Blue,53,4,1,2,2942,2022,0.537,0.217,0.687,52
0,26,M,0,High School,Single,Less than $40K,Blue,36,6,3,3,2735,1348,0.805,0.45,0.493,42
0,35,M,2,College,Married,$80K - $120K,Blue,36,5,2,4,15279,1496,0.997,0.425,0.098,36
0,53,M,3,College,Married,$120K +,Blue,43,4,2,5,14938,1155,0.995,0.645,0.077,44
0,59,M,2,High School,Married,Less than $40K,Blue,42,3,3,5,4328,670,0.396,0.543,0.155,29
0,37,M,1,Graduate,Single,$80K - $120K,Blue,24,4,4,4,34516,934,0.681,0.576,0.027,34
0,38,M,3,High School,Married,$60K - $80K,Blue,26,5,4,2,5824,1542,0.827,0.571,0.265,40
0,56,F,5,Doctorate,Married,$60K - $80K,Blue,48,4,2,2,11281,2118,0.534,0.304,0.188,41
0,37,M,2,Uneducated,Married,$60K - $80K,Blue,36,5,3,5,7959,998,0.773,0.318,0.125,63
0,33,M,1,Graduate,Married,$120K +,Blue,21,4,1,3,4459,1899,1.349,1.0,0.426,52
0,38,M,2,College,Married,$80K - $120K,Blue,24,4,1,5,17162,773,1.238,1.0,0.045,45
0,56,M,1,Uneducated,Married,$120K +,Blue,50,4,3,5,16254,1518,1.256,0.571,0.093,45
0,59,M,0,High School,Married,$80K - $120K,Blue,47,5,1,2,3278,1306,0.399,0.391,0.398,42
0,30,M,1,Post-Graduate,Married,Less than $40K,Blue,17,5,1,2,7173,1227,0.646,0.737,0.171,54
0,56,M,2,High School,Married,$40K - $60K,Blue,36,5,2,3,3295,2002,0.599,0.545,0.608,35
0,33,M,2,Post-Graduate,Single,$120K +,Blue,15,4,2,2,25033,2300,0.716,0.578,0.092,35
0,31,M,0,Graduate,Divorced,$60K - $80K,Blue,24,6,2,2,4232,2092,0.604,0.865,0.494,37
0,26,M,1,College,Single,$40K - $60K,Blue,36,3,4,3,2703,1256,0.949,0.706,0.465,72
0,29,M,1,Graduate,Married,Less than $40K,Blue,18,4,1,4,2710,629,0.771,0.762,0.232,46
0,53,F,2,Uneducated,Married,Less than $40K,Blue,42,6,1,5,2322,1284,0.673,0.929,0.553,58
0,35,F,0,High School,Single,Less than $40K,Blue,36,4,3,4,5931,0,0.668,0.614,0.0,38
0,35,M,2,Uneducated,Divorced,$120K +,Blue,29,5,1,2,3300,1731,0.689,0.929,0.525,64
0,56,F,4,High School,Married,Less than $40K,Blue,51,4,2,3,1438,0,0.472,0.714,0.0,56
0,35,F,1,Uneducated,Single,$60K - $80K,Silver,27,4,3,2,34516,0,0.682,0.722,0.0,41
0,35,M,3,Uneducated,Married,$40K - $60K,Blue,36,6,2,5,8682,1647,0.971,0.8,0.19,49
1,32,M,1,High School,Divorced,$60K - $80K,Blue,13,3,3,3,12616,0,1.054,0.611,0.0,47
0,49,M,4,College,Divorced,Less than $40K,Blue,43,5,2,4,9652,2517,0.889,0.587,0.261,51
0,36,M,4,Graduate,Divorced,$120K +,Blue,29,3,2,2,1651,770,0.736,0.385,0.466,46
0,37,M,3,High School,Married,$60K - $80K,Blue,29,5,1,5,2576,1640,1.128,0.889,0.637,75
0,58,M,1,High School,Married,$60K - $80K,Blue,47,3,1,4,2212,1392,0.573,0.7,0.629,40
0,35,F,2,High School,Married,Less than $40K,Blue,21,5,6,3,2157,1188,0.847,0.639,0.551,35
0,39,F,2,Graduate,Married,$40K - $60K,Blue,26,5,1,2,2575,1424,0.543,0.737,0.553,45
0,65,F,0,Uneducated,Single,Less than $40K,Blue,56,6,1,2,8705,1453,1.11,0.956,0.167,30
0,65,M,0,High School,Married,Less than $40K,Blue,56,3,3,5,3838,1736,0.445,0.706,0.452,50
0,51,M,2,Post-Graduate,Married,$120K +,Blue,42,4,1,4,10306,1427,0.709,0.294,0.138,33
0,56,F,1,Uneducated,Married,$40K - $60K,Blue,40,4,2,5,5366,1271,0.558,0.9,0.237,46
0,58,M,0,High School,Married,$80K - $120K,Blue,36,6,3,2,2994,2351,0.469,0.185,0.785,48
1,39,M,1,Uneducated,Married,Less than $40K,Blue,36,3,3,3,4247,0,0.405,0.133,0.0,49
0,51,F,1,College,Single,Less than $40K,Blue,36,4,4,2,1737,1145,0.809,1.333,0.659,46
0,58,M,4,Uneducated,Single,$40K - $60K,Silver,50,5,2,3,18431,902,1.296,0.848,0.049,48
0,34,F,3,Graduate,Married,Less than $40K,Blue,23,5,3,3,2263,1794,0.794,0.542,0.793,58
0,39,M,3,Doctorate,Single,$80K - $120K,Blue,23,6,1,4,2718,2156,0.668,0.44,0.793,47
0,54,F,1,College,Married,$60K - $80K,Blue,43,3,3,2,5839,2130,0.687,0.333,0.365,37
0,26,F,2,High School,Single,$60K - $80K,Blue,13,5,0,3,5137,0,0.699,0.581,0.0,50
0,53,M,1,Graduate,Single,$80K - $120K,Blue,43,4,2,3,11909,1018,1.006,0.656,0.085,36
0,32,M,3,College,Single,$80K - $120K,Blue,21,4,3,5,21390,0,0.946,0.341,0.0,41
0,49,M,3,High School,Married,$60K - $80K,Blue,39,4,1,4,9264,629,0.659,0.58,0.068,51
0,39,F,2,Uneducated,Married,Less than $40K,Blue,26,4,2,5,5484,2517,0.489,0.378,0.459,39
1,32,M,2,Graduate,Married,$40K - $60K,Blue,22,3,3,5,4739,0,0.363,0.4,0.0,42
1,30,M,1,College,Divorced,Less than $40K,Blue,19,4,3,3,7970,0,0.776,0.429,0.0,42
0,37,M,1,Uneducated,Single,$80K - $120K,Blue,36,6,1,2,3127,2378,0.862,0.441,0.76,46
0,38,M,2,Uneducated,Single,$40K - $60K,Blue,36,5,1,2,7756,1670,0.78,0.545,0.215,36
0,46,M,2,Uneducated,Single,$120K +,Blue,33,6,2,3,34516,676,0.814,0.871,0.02,60
0,36,M,2,Uneducated,Married,$60K - $80K,Blue,36,5,3,4,5605,1322,1.204,0.952,0.236,57
0,33,M,1,Post-Graduate,Married,$80K - $120K,Blue,36,4,3,2,2946,1359,0.746,0.455,0.461,42
0,58,F,3,Post-Graduate,Single,Less than $40K,Blue,54,4,2,3,8886,0,0.694,0.756,0.0,52
0,46,M,4,Doctorate,Married,$120K +,Blue,36,3,2,5,3104,862,1.057,0.682,0.278,37
0,39,M,5,Doctorate,Married,$80K - $120K,Blue,36,4,3,3,19435,2120,0.625,0.486,0.109,37
0,54,F,2,Doctorate,Married,Less than $40K,Blue,46,3,3,3,3312,1624,0.573,0.667,0.49,35
0,50,M,3,High School,Married,$120K +,Blue,40,5,1,4,34516,0,0.986,0.44,0.0,53
0,41,M,3,College,Single,$60K - $80K,Blue,33,6,1,4,5246,0,0.969,0.556,0.0,56
0,53,M,1,Graduate,Divorced,$60K - $80K,Blue,41,4,1,2,2432,1554,1.158,0.818,0.639,61
0,36,F,5,Graduate,Married,Less than $40K,Blue,30,3,3,3,3103,2399,0.581,0.655,0.773,38
0,38,M,3,Post-Graduate,Married,$120K +,Blue,33,5,3,4,30746,1168,0.653,0.72,0.038,35
1,55,F,2,College,Single,$60K - $80K,Silver,36,2,3,3,34516,0,0.399,0.212,0.0,33
0,45,M,4,College,Divorced,$120K +,Blue,40,3,2,2,11962,1025,0.694,0.926,0.086,36
0,36,M,2,High School,Single,$80K - $120K,Blue,27,5,3,3,14690,979,0.811,0.511,0.067,40
0,45,M,1,Graduate,Single,$40K - $60K,Blue,32,5,1,2,6629,1389,0.828,0.643,0.21,56
0,38,M,4,Graduate,Married,$40K - $60K,Blue,27,6,2,4,5535,1276,0.636,0.9,0.231,46
0,35,F,2,High School,Married,Less than $40K,Blue,22,4,3,3,2544,1848,0.804,0.441,0.726,46
0,48,M,3,College,Married,Less than $40K,Blue,37,4,3,3,3305,2517,0.766,1.036,0.762,35
0,51,M,2,Uneducated,Single,$120K +,Blue,36,5,2,4,34516,888,1.299,0.909,0.026,46
0,37,F,1,College,Single,$60K - $80K,Blue,20,3,2,5,9466,0,0.818,0.489,0.0,35
0,33,F,2,Doctorate,Single,$60K - $80K,Blue,21,4,3,4,5297,0,0.779,0.55,0.0,42
0,31,M,1,College,Married,$80K - $120K,Blue,36,4,3,3,4260,1775,1.239,0.625,0.417,40
0,40,F,4,College,Single,Less than $40K,Blue,26,6,1,2,7291,2517,0.83,0.697,0.345,39
0,43,M,4,High School,Divorced,$80K - $120K,Blue,37,4,2,3,13882,758,0.5,0.75,0.055,39
0,63,M,0,Graduate,Married,$40K - $60K,Blue,56,4,2,5,6500,1786,0.524,0.35,0.275,55
0,35,F,4,College,Married,Less than $40K,Blue,30,6,3,4,1626,979,1.467,0.968,0.602,46
0,31,F,1,High School,Single,Less than $40K,Blue,22,5,1,5,6662,0,0.934,0.766,0.0,39
0,36,M,4,Uneducated,Married,$80K - $120K,Blue,25,4,3,3,5846,1732,0.611,0.64,0.296,50
0,34,M,1,High School,Married,$60K - $80K,Blue,27,3,1,2,8063,2149,0.722,0.69,0.267,41
0,29,M,0,High School,Married,$60K - $80K,Blue,23,3,3,2,6224,1092,0.919,0.56,0.175,56
0,55,M,1,Doctorate,Married,$60K - $80K,Blue,49,6,2,4,4597,2442,0.512,0.357,0.531,39
1,46,M,2,Graduate,Single,$40K - $60K,Blue,31,3,3,5,7869,0,0.692,0.562,0.0,39
0,45,M,2,College,Married,$60K - $80K,Blue,35,6,3,2,17884,2096,0.477,0.633,0.117,41
1,52,F,0,Doctorate,Single,Less than $40K,Blue,36,2,2,3,1438,978,0.773,0.571,0.68,28
0,40,F,3,High School,Married,Less than $40K,Blue,32,5,1,3,2046,1694,0.853,0.96,0.828,70
0,46,F,4,Uneducated,Married,Less than $40K,Blue,36,4,2,2,6370,0,0.855,0.667,0.0,44
0,54,F,2,Graduate,Married,Less than $40K,Blue,46,6,2,2,2737,2517,0.533,0.48,0.92,43
0,36,M,1,Graduate,Single,Less than $40K,Blue,25,6,1,2,2622,2489,0.84,0.549,0.949,34
1,44,M,3,Graduate,Married,$40K - $60K,Blue,33,2,3,3,7266,906,0.676,0.421,0.125,64
0,37,F,2,Uneducated,Single,Less than $40K,Blue,30,6,3,3,2258,1338,0.86,0.774,0.593,45
0,35,M,3,Graduate,Single,$80K - $120K,Blue,25,3,2,3,6510,2055,1.042,0.531,0.316,45
0,64,F,0,High School,Married,$60K - $80K,Blue,55,4,1,4,2508,1580,0.44,0.419,0.63,36
0,52,F,2,Uneducated,Married,$60K - $80K,Blue,36,5,1,2,4006,2517,0.557,0.619,0.628,34
0,37,F,5,High School,Single,$40K - $60K,Blue,19,4,1,2,3252,1987,0.658,0.714,0.611,41
0,45,F,4,Uneducated,Married,$60K - $80K,Blue,26,4,3,1,16317,0,0.742,0.972,0.0,41
0,28,M,1,Graduate,Single,$40K - $60K,Blue,15,3,3,1,2109,1542,0.67,0.6,0.731,40
0,65,F,1,Graduate,Married,Less than $40K,Blue,56,4,2,0,7023,1726,1.178,0.759,0.246,49
0,55,M,0,Graduate,Married,$120K +,Blue,42,3,2,1,8302,2517,0.661,0.789,0.303,46
0,55,M,2,Graduate,Married,$80K - $120K,Blue,47,3,3,3,9959,1209,0.548,0.273,0.121,56
0,41,M,4,Uneducated,Single,$40K - $60K,Blue,36,4,3,4,3636,1884,0.924,0.491,0.518,53
0,57,F,2,High School,Married,Less than $40K,Blue,46,5,1,1,5184,1856,0.553,0.571,0.358,33
0,37,M,2,High School,Single,$60K - $80K,Blue,29,6,1,4,14575,0,1.251,0.702,0.0,43
0,29,M,0,College,Divorced,$60K - $80K,Blue,15,6,3,2,3107,1720,0.661,0.69,0.554,34
0,62,F,0,College,Married,$40K - $60K,Blue,49,6,1,2,1438,0,0.757,1.0,0.0,40
0,42,M,4,College,Divorced,$60K - $80K,Blue,25,4,3,3,3092,1115,0.802,0.783,0.361,52
0,47,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,1,8322,0,0.86,1.0,0.0,59
0,44,F,0,Graduate,Married,Less than $40K,Silver,36,5,3,2,10110,1229,0.65,0.48,0.122,54
0,34,F,1,High School,Married,Less than $40K,Blue,28,4,3,4,2707,2036,0.827,0.941,0.752,58
0,37,M,1,Graduate,Single,$60K - $80K,Blue,32,4,1,3,4397,2007,0.892,1.136,0.456,52
0,33,F,2,Graduate,Single,$60K - $80K,Blue,21,3,3,2,5795,0,0.746,0.585,0.0,35
0,40,M,4,Uneducated,Married,$80K - $120K,Blue,23,6,3,2,9760,1657,1.134,0.87,0.17,52
0,51,M,2,Doctorate,Single,$40K - $60K,Blue,40,3,2,0,6103,0,0.532,0.829,0.0,50
0,65,M,1,High School,Married,$40K - $60K,Blue,56,6,2,2,2246,1326,0.543,0.455,0.59,44
0,46,M,3,Graduate,Single,$80K - $120K,Blue,35,6,3,4,4930,0,1.019,0.638,0.0,43
0,27,M,0,Graduate,Single,$40K - $60K,Blue,16,4,1,2,3178,1118,0.643,0.55,0.352,64
0,37,F,1,High School,Divorced,Less than $40K,Blue,30,3,5,0,3003,1810,0.719,0.789,0.603,46
0,34,F,1,Doctorate,Married,$60K - $80K,Blue,25,4,3,3,2318,2069,1.399,0.781,0.893,47
0,34,M,0,Graduate,Married,$40K - $60K,Blue,17,4,1,4,2638,2092,0.591,0.344,0.793,43
0,35,F,1,Uneducated,Married,Less than $40K,Blue,36,3,2,4,2004,0,0.681,0.364,0.0,32
0,55,F,2,Post-Graduate,Married,Less than $40K,Blue,49,4,1,1,2414,2276,0.567,0.59,0.943,32
0,60,F,0,Doctorate,Married,Less than $40K,Blue,45,5,2,4,1438,648,0.477,1.077,0.451,46
0,56,M,2,Graduate,Married,$60K - $80K,Blue,44,3,1,2,2043,1928,0.791,0.839,0.944,40
0,52,M,2,High School,Single,$80K - $120K,Blue,46,3,3,2,34516,2517,0.685,0.675,0.073,45
0,45,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,3,3111,2290,1.612,0.464,0.736,48
0,56,M,1,Graduate,Married,$120K +,Blue,48,6,3,4,2585,1207,0.44,0.32,0.467,48
1,26,M,0,Graduate,Single,Less than $40K,Blue,13,5,2,4,2469,2410,0.544,0.176,0.976,51
0,30,M,1,College,Single,Less than $40K,Blue,19,5,2,0,8744,1712,0.895,0.659,0.196,37
0,34,M,3,High School,Married,$80K - $120K,Blue,23,5,1,4,4185,2517,0.861,0.774,0.601,39
0,39,M,3,Uneducated,Married,$60K - $80K,Blue,36,6,2,4,4759,1459,1.24,0.9,0.307,50
0,36,M,3,Graduate,Single,$120K +,Blue,36,6,2,4,24457,1300,0.914,0.912,0.053,42
0,32,M,3,Post-Graduate,Single,$120K +,Blue,20,6,2,2,14244,1673,0.699,0.535,0.117,41
1,48,M,4,Doctorate,Single,$80K - $120K,Blue,28,3,3,4,6572,417,0.584,0.533,0.063,38
0,50,F,2,Uneducated,Married,$60K - $80K,Blue,34,5,3,2,23381,905,0.645,0.521,0.039,59
0,39,F,2,Uneducated,Married,Less than $40K,Blue,26,5,3,2,3471,2517,0.743,0.889,0.725,52
0,61,F,0,Graduate,Married,Less than $40K,Blue,51,4,2,1,2250,1041,0.678,0.867,0.463,47
0,65,F,1,High School,Married,$60K - $80K,Blue,53,5,3,2,15965,2312,0.59,0.538,0.145,40
0,45,F,1,High School,Divorced,Less than $40K,Blue,36,6,2,2,9433,1578,0.66,0.653,0.167,48
0,34,M,3,Uneducated,Divorced,$120K +,Blue,28,4,3,3,9180,1814,0.628,0.633,0.198,54
0,37,M,3,Graduate,Married,$40K - $60K,Blue,36,4,2,4,8818,1437,0.649,0.938,0.163,60
0,44,F,3,Graduate,Single,Less than $40K,Blue,36,5,1,3,4066,1028,0.972,0.604,0.253,50
0,56,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,1,1,9031,1535,0.69,0.591,0.17,45
0,36,M,4,Graduate,Single,$40K - $60K,Blue,36,6,1,2,9887,994,0.488,0.455,0.101,39
0,65,F,0,Graduate,Married,Less than $40K,Blue,53,5,3,5,4161,2491,0.41,0.579,0.599,40
0,26,M,0,Graduate,Single,Less than $40K,Blue,15,6,3,3,2740,2069,0.418,0.419,0.755,45
1,26,F,0,High School,Single,$60K - $80K,Blue,13,1,2,4,6152,0,0.391,0.533,0.0,42
0,34,M,3,Uneducated,Married,$60K - $80K,Blue,24,3,1,4,8167,1740,1.455,0.7,0.213,41
0,51,M,2,College,Married,$120K +,Blue,41,6,2,4,23742,0,0.769,0.676,0.0,66
0,57,M,3,College,Divorced,$60K - $80K,Blue,50,6,3,4,16791,1181,0.55,0.682,0.07,40
0,30,M,0,Graduate,Divorced,$80K - $120K,Blue,23,6,1,2,26783,1285,0.59,0.769,0.048,54
0,35,M,1,Post-Graduate,Married,$80K - $120K,Blue,27,3,3,4,25516,1363,1.172,0.727,0.053,60
0,32,M,0,Graduate,Married,$40K - $60K,Blue,27,3,3,2,4815,1591,1.409,0.714,0.33,69
0,62,M,1,Graduate,Married,$60K - $80K,Blue,36,5,2,2,3198,2308,0.724,0.842,0.722,40
1,32,M,1,Uneducated,Married,Less than $40K,Blue,23,1,3,3,2218,1696,0.367,0.429,0.765,36
0,53,M,3,High School,Married,$80K - $120K,Blue,44,4,2,3,23462,2202,0.571,0.65,0.094,42
0,55,M,3,College,Married,$60K - $80K,Blue,36,5,4,4,2252,1737,0.685,0.5,0.771,47
0,26,F,1,College,Single,Less than $40K,Blue,36,4,3,3,2557,1990,0.575,0.357,0.778,39
1,35,F,0,Graduate,Single,Less than $40K,Blue,25,5,3,4,2300,0,0.877,0.478,0.0,43
0,31,F,0,Graduate,Married,Less than $40K,Blue,26,3,1,1,3540,1173,1.106,0.667,0.331,42
0,53,M,3,High School,Single,$60K - $80K,Blue,42,6,1,2,22938,1700,0.636,0.5,0.074,63
0,45,M,2,Graduate,Married,$40K - $60K,Blue,34,5,1,3,13129,901,0.825,0.474,0.069,45
0,39,M,3,Doctorate,Single,$80K - $120K,Silver,36,5,3,2,34516,1900,1.002,0.714,0.055,46
0,61,F,0,High School,Married,Less than $40K,Blue,53,5,2,0,3396,802,0.548,0.5,0.236,39
